age;job;marital;education;default;housing;loan;month;day_of_week;campaign;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
44;technician;single;university.degree;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;services;single;basic.9y;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;admin.;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
37;blue-collar;married;basic.6y;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;technician;single;professional.course;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;management;single;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;blue-collar;married;basic.9y;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;blue-collar;single;high.school;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;student;single;university.degree;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;services;single;basic.9y;no;no;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
41;housemaid;married;basic.6y;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;blue-collar;single;high.school;no;no;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;student;married;high.school;no;no;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;admin.;single;university.degree;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
51;technician;married;professional.course;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
24;blue-collar;single;basic.9y;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;services;single;basic.9y;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
29;student;single;university.degree;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;technician;single;university.degree;no;yes;no;jul;wed;15;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
51;housemaid;married;high.school;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
52;admin.;married;basic.9y;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
41;services;divorced;high.school;no;no;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
55;entrepreneur;divorced;professional.course;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;blue-collar;divorced;basic.9y;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
57;admin.;single;university.degree;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
28;self-employed;married;university.degree;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;technician;married;professional.course;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;services;single;basic.9y;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
32;admin.;married;professional.course;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;technician;single;professional.course;no;yes;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;blue-collar;married;basic.9y;no;no;yes;jul;wed;16;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;services;married;high.school;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;admin.;single;high.school;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;admin.;married;university.degree;;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;admin.;married;high.school;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;admin.;married;university.degree;;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;services;married;high.school;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;self-employed;single;university.degree;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;self-employed;single;university.degree;no;no;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;admin.;married;high.school;no;no;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;self-employed;single;university.degree;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;services;married;basic.6y;no;no;no;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;blue-collar;married;high.school;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
38;blue-collar;married;;no;yes;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;admin.;married;high.school;no;yes;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
40;technician;married;professional.course;no;no;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;technician;married;professional.course;no;no;yes;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;self-employed;single;university.degree;no;no;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
44;blue-collar;single;basic.9y;no;yes;no;jul;wed;18;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
57;management;married;;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;admin.;single;high.school;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
41;housemaid;divorced;basic.9y;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;blue-collar;divorced;basic.9y;no;no;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;admin.;single;basic.9y;;no;yes;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
58;blue-collar;married;basic.4y;;yes;no;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
55;blue-collar;married;professional.course;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;admin.;married;high.school;no;yes;no;jul;wed;13;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;blue-collar;married;professional.course;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
48;entrepreneur;married;basic.9y;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;self-employed;married;university.degree;no;yes;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;student;single;;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
29;services;single;high.school;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
42;admin.;single;high.school;;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;technician;single;university.degree;no;no;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;technician;divorced;professional.course;no;yes;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;admin.;married;high.school;no;no;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
56;services;single;high.school;no;no;yes;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;admin.;married;high.school;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;technician;married;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
50;services;single;high.school;no;no;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;married;university.degree;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;unemployed;single;university.degree;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;admin.;married;university.degree;no;yes;no;jul;wed;10;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;married;university.degree;no;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;blue-collar;single;high.school;no;yes;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;technician;married;university.degree;no;yes;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;married;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
41;management;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
25;admin.;single;high.school;no;yes;no;jul;wed;11;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;admin.;single;professional.course;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
45;admin.;married;university.degree;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;admin.;single;high.school;no;no;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
24;technician;single;university.degree;no;no;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;technician;married;professional.course;;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;unemployed;married;high.school;no;yes;yes;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;blue-collar;married;professional.course;no;;;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;admin.;divorced;high.school;no;;;jul;wed;17;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
38;housemaid;married;high.school;no;yes;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
56;retired;divorced;basic.4y;no;no;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;admin.;single;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
58;retired;divorced;professional.course;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;unemployed;divorced;university.degree;no;yes;yes;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
57;admin.;married;university.degree;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
46;services;married;high.school;no;yes;yes;jul;wed;10;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;blue-collar;single;basic.9y;no;no;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;admin.;married;high.school;;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;blue-collar;married;basic.6y;;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;self-employed;single;university.degree;no;no;no;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
29;technician;married;university.degree;no;yes;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
58;management;married;basic.9y;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
43;management;married;;no;yes;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
42;self-employed;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;technician;married;professional.course;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;self-employed;single;university.degree;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;admin.;married;university.degree;;yes;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;self-employed;married;professional.course;no;yes;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;services;married;high.school;no;no;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;services;married;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;admin.;divorced;university.degree;;yes;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;technician;married;professional.course;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
26;management;single;university.degree;no;no;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;admin.;divorced;university.degree;;yes;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
56;retired;divorced;high.school;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
27;blue-collar;single;high.school;no;yes;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;management;married;university.degree;no;no;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;services;single;basic.9y;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
53;technician;married;professional.course;;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;entrepreneur;divorced;high.school;no;no;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
46;admin.;single;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
23;student;single;high.school;no;yes;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;admin.;single;university.degree;no;;;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
23;services;single;high.school;no;no;yes;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;admin.;single;high.school;;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;technician;married;high.school;;no;no;jul;wed;1;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
24;admin.;single;high.school;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
58;housemaid;married;basic.4y;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
26;blue-collar;married;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
46;technician;divorced;professional.course;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;admin.;married;university.degree;no;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
39;admin.;married;university.degree;no;yes;yes;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;divorced;high.school;no;yes;no;jul;wed;17;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;services;married;professional.course;;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;admin.;single;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
43;admin.;divorced;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
40;services;married;high.school;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;services;single;high.school;no;yes;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;self-employed;single;university.degree;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
33;unemployed;married;high.school;;yes;no;jul;wed;9;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;self-employed;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;admin.;married;high.school;no;no;no;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
43;technician;divorced;professional.course;;yes;yes;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
45;;single;high.school;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
42;technician;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
41;management;married;university.degree;no;no;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;divorced;high.school;no;yes;yes;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;technician;married;professional.course;no;yes;yes;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
24;technician;single;university.degree;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
42;technician;married;basic.9y;;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
34;technician;married;professional.course;;yes;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
43;housemaid;married;basic.6y;;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;admin.;single;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;blue-collar;married;basic.9y;no;no;no;jul;wed;6;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
56;blue-collar;married;basic.9y;no;no;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;services;married;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
58;;married;high.school;;no;no;jul;wed;2;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
38;admin.;married;;no;no;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;services;single;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;admin.;married;university.degree;no;yes;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
28;services;married;high.school;no;yes;yes;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
49;technician;married;basic.9y;;yes;no;jul;wed;17;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
48;admin.;divorced;university.degree;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;management;single;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
51;management;married;basic.9y;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;blue-collar;married;basic.4y;no;no;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
45;services;divorced;high.school;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;admin.;married;professional.course;;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;services;married;professional.course;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
38;admin.;married;;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
56;technician;divorced;university.degree;;yes;yes;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;unemployed;married;high.school;;yes;yes;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
54;housemaid;married;basic.4y;;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
42;blue-collar;married;basic.4y;no;no;no;jul;wed;10;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
51;management;married;basic.9y;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;blue-collar;married;basic.9y;no;yes;yes;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
30;admin.;single;high.school;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
32;admin.;married;high.school;no;no;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
40;self-employed;single;university.degree;no;yes;yes;jul;wed;11;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
24;blue-collar;single;basic.9y;no;yes;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;services;married;professional.course;no;no;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
26;admin.;single;university.degree;no;no;no;jul;wed;5;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
35;technician;married;professional.course;no;no;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
44;admin.;single;basic.6y;;no;no;jul;wed;7;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
33;admin.;divorced;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;management;married;university.degree;no;no;yes;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
58;retired;married;basic.4y;no;yes;no;jul;wed;23;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
27;self-employed;married;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;housemaid;single;professional.course;no;yes;no;jul;wed;8;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
39;technician;married;high.school;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
37;blue-collar;married;professional.course;no;yes;no;jul;wed;4;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
46;technician;divorced;professional.course;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
36;management;married;university.degree;no;no;no;jul;wed;10;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;yes
30;admin.;single;university.degree;no;no;no;jul;wed;3;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
31;services;single;high.school;no;yes;no;jul;wed;20;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;no
